RegionID,SizeRank,RegionName,RegionType,StateName,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30
394444,552,"Carson City, NV",Msa,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,15.0,13.0,8.0,6.0,7.0,6.0,7.0,7.0,8.0,10.0,13.0,15.0,12.0,8.0,6.0,7.0,8.0
394432,553,"Calhoun, GA",Msa,GA,37.0,25.0,23.0,17.0,22.0,28.0,26.0,22.0,19.0,23.0,29.0,32.0,32.0,26.0,24.0,24.0,27.0,26.0,24.0,21.0,28.0,35.0,49.0,48.0,39.0,29.0,20.0,19.0,14.0,14.0,15.0,14.0,13.0,12.0,16.0,15.0,12.0,7.0,6.0,7.0,6.0,7.0,8.0,9.0,17.0,17.0,17.0,12.0,9.0,8.0,6.0,6.0
394861,554,"Milledgeville, GA",Msa,GA,,,,,,,,,,,,,,,,,,,,,,,88.0,102.0,86.0,73.0,54.0,49.0,40.0,25.0,23.0,23.0,24.0,33.0,35.0,39.0,25.0,19.0,13.0,12.0,16.0,16.0,18.0,13.0,20.0,22.0,25.0,21.0,17.0,13.0,11.0,11.0
394933,556,"Oil City, PA",Msa,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,68.0,59.0,39.0,46.0,40.0,41.0,52.0,78.0,96.0,92.0,61.0,32.0,15.0,15.0,21.0,32.0,37.0,35.0,28.0,36.0,42.0,49.0,39.0,31.0,19.0
394721,557,"Jasper, IN",Msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,11.0,7.0,7.0,6.0
394940,560,"Ontario, OR",Msa,OR,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,18.0,14.0,10.0,8.0,7.0,10.0,10.0,10.0,11.0,11.0,11.0,5.0,6.0,8.0,10.0,12.0,13.0,17.0,24.0,26.0,19.0,11.0,9.0,10.0
394967,562,"Payson, AZ",Msa,AZ,68.0,51.0,30.0,26.0,33.0,44.0,48.0,59.0,87.0,95.0,88.0,52.0,44.0,34.0,37.0,36.0,42.0,46.0,47.0,48.0,52.0,57.0,71.0,62.0,51.0,31.0,32.0,31.0,32.0,21.0,17.0,10.0,11.0,12.0,12.0,14.0,11.0,10.0,8.0,10.0,11.0,14.0,16.0,21.0,19.0,23.0,16.0,14.0,9.0,10.0,11.0,14.0
395029,564,"Rochelle, IL",Msa,IL,64.0,52.0,35.0,33.0,31.0,30.0,30.0,38.0,48.0,60.0,58.0,68.0,58.0,50.0,28.0,24.0,34.0,37.0,42.0,42.0,49.0,49.0,54.0,56.0,54.0,43.0,30.0,23.0,24.0,23.0,25.0,20.0,28.0,29.0,43.0,40.0,34.0,17.0,9.0,7.0,8.0,10.0,11.0,13.0,13.0,16.0,22.0,22.0,17.0,7.0,6.0,7.0
395073,565,"Scottsboro, AL",Msa,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,52.0,39.0,25.0,17.0,17.0,11.0,19.0,20.0,25.0,26.0,32.0,39.0,32.0,24.0,12.0,9.0,8.0
394517,566,"Danville, KY",Msa,KY,31.0,27.0,24.0,23.0,19.0,23.0,31.0,37.0,47.0,61.0,60.0,53.0,39.0,35.0,38.0,35.0,37.0,39.0,45.0,50.0,48.0,46.0,64.0,62.0,56.0,40.0,34.0,29.0,17.0,14.0,14.0,17.0,19.0,22.0,22.0,21.0,15.0,10.0,5.0,7.0,8.0,10.0,12.0,16.0,18.0,27.0,25.0,25.0,15.0,12.0,9.0,10.0
394339,567,"Ashland, OH",Msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,8.0,8.0
394652,569,"Greenville, OH",Msa,OH,,,,,,,,,,38.0,55.0,51.0,59.0,39.0,36.0,25.0,22.0,22.0,23.0,23.0,22.0,31.0,32.0,39.0,28.0,24.0,16.0,13.0,9.0,18.0,18.0,21.0,14.0,21.0,22.0,21.0,14.0,11.0,10.0,9.0,8.0,8.0,11.0,15.0,17.0,21.0,29.0,27.0,20.0,9.0,8.0,8.0
394625,570,"Galesburg, IL",Msa,IL,,,,,,,,,,,91.0,103.0,90.0,72.0,40.0,27.0,28.0,34.0,41.0,37.0,50.0,56.0,72.0,79.0,68.0,56.0,31.0,34.0,35.0,38.0,36.0,30.0,24.0,19.0,22.0,35.0,39.0,32.0,13.0,8.0,8.0,10.0,9.0,11.0,11.0,23.0,37.0,54.0,42.0,25.0,8.0,10.0
395204,571,"Warrensburg, MO",Msa,MO,43.0,30.0,31.0,25.0,29.0,36.0,42.0,43.0,38.0,34.0,35.0,31.0,25.0,19.0,16.0,20.0,18.0,20.0,25.0,31.0,33.0,37.0,37.0,33.0,19.0,15.0,12.0,13.0,11.0,13.0,13.0,11.0,12.0,14.0,13.0,9.0,6.0,5.0,4.0,4.0,5.0,6.0,12.0,11.0,14.0,10.0,14.0,11.0,10.0,5.0,6.0,5.0
394737,572,"Kearney, NE",Msa,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,18.0,15.0,13.0,12.0,13.0,7.0,6.0,4.0,5.0
394608,573,"Fort Polk South, LA",Msa,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,18.0,18.0,17.0,8.0,6.0,6.0,7.0,10.0,9.0,13.0,12.0,19.0,18.0,18.0,12.0,9.0,7.0,9.0
394604,574,"Fort Leonard Wood, MO",Msa,MO,73.0,68.0,49.0,41.0,50.0,55.0,79.0,96.0,103.0,103.0,98.0,102.0,80.0,65.0,52.0,49.0,38.0,38.0,41.0,49.0,59.0,61.0,74.0,98.0,91.0,77.0,40.0,35.0,27.0,21.0,19.0,18.0,21.0,24.0,26.0,21.0,15.0,9.0,8.0,6.0,5.0,8.0,9.0,11.0,10.0,13.0,11.0,9.0,5.0,5.0,4.0,5.0
394632,575,"Glasgow, KY",Msa,KY,49.0,49.0,36.0,33.0,32.0,39.0,50.0,52.0,54.0,51.0,69.0,70.0,78.0,59.0,55.0,37.0,37.0,38.0,40.0,40.0,36.0,39.0,42.0,45.0,52.0,55.0,68.0,56.0,44.0,23.0,24.0,26.0,22.0,19.0,25.0,27.0,25.0,20.0,18.0,17.0,13.0,13.0,14.0,16.0,22.0,26.0,39.0,36.0,29.0,16.0,11.0,14.0
394344,576,"Athens, TN",Msa,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,26.0,24.0,18.0,30.0,32.0,27.0,17.0,29.0,31.0,26.0,9.0,6.0,6.0,7.0,9.0,11.0,12.0,11.0,10.0,16.0,17.0,15.0,8.0,6.0,7.0
394556,577,"Edwards, CO",Msa,CO,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,52.0,46.0,36.0,32.0,28.0,36.0,43.0,45.0,36.0,25.0,16.0,9.0,8.0,8.0,9.0,10.0,11.0,14.0,13.0,11.0,9.0,7.0,7.0,7.0,8.0
394592,578,"Fernley, NV",Msa,NV,24.0,16.0,15.0,17.0,18.0,21.0,22.0,25.0,27.0,32.0,43.0,41.0,40.0,24.0,20.0,17.0,21.0,29.0,30.0,34.0,35.0,38.0,41.0,33.0,27.0,20.0,22.0,20.0,16.0,11.0,10.0,8.0,11.0,12.0,14.0,12.0,8.0,6.0,5.0,6.0,6.0,7.0,8.0,9.0,12.0,14.0,17.0,15.0,11.0,8.0,9.0,14.0
394838,579,"Mason City, IA",Msa,IA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,39.0,37.0,32.0,26.0,23.0
394819,580,"Malone, NY",Msa,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,43.0,28.0,22.0
395234,581,"Winona, MN",Msa,MN,53.0,32.0,27.0,22.0,28.0,27.0,28.0,34.0,48.0,72.0,81.0,81.0,57.0,50.0,37.0,37.0,29.0,32.0,33.0,38.0,48.0,50.0,57.0,48.0,41.0,29.0,23.0,26.0,24.0,23.0,22.0,23.0,24.0,24.0,29.0,28.0,26.0,16.0,13.0,14.0,14.0,16.0,16.0,19.0,21.0,22.0,21.0,20.0,16.0,12.0,8.0,9.0
394547,582,"Durango, CO",Msa,CO,82.0,61.0,31.0,30.0,35.0,51.0,58.0,68.0,73.0,77.0,86.0,86.0,76.0,55.0,34.0,34.0,38.0,49.0,59.0,69.0,78.0,84.0,91.0,87.0,97.0,78.0,64.0,32.0,34.0,42.0,44.0,41.0,33.0,34.0,36.0,30.0,21.0,8.0,7.0,6.0,8.0,10.0,13.0,14.0,13.0,16.0,15.0,13.0,8.0,8.0,7.0,8.0
394985,583,"Platteville, WI",Msa,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0
394402,585,"Boone, NC",Msa,NC,,,,,,,,,,,117.0,115.0,86.0,69.0,30.0,28.0,36.0,46.0,58.0,68.0,74.0,90.0,89.0,73.0,56.0,41.0,44.0,31.0,31.0,23.0,18.0,11.0,9.0,14.0,18.0,19.0,14.0,9.0,6.0,6.0,6.0,8.0,10.0,10.0,9.0,12.0,14.0,13.0,9.0,6.0,6.0,7.0
394363,586,"Bartlesville, OK",Msa,OK,54.0,38.0,27.0,32.0,36.0,41.0,35.0,47.0,57.0,66.0,63.0,68.0,63.0,50.0,34.0,29.0,37.0,37.0,37.0,36.0,35.0,40.0,43.0,38.0,29.0,18.0,16.0,16.0,15.0,13.0,12.0,10.0,11.0,13.0,13.0,17.0,12.0,11.0,4.0,4.0,5.0,6.0,6.0,6.0,6.0,10.0,10.0,9.0,6.0,5.0,5.0,5.0
394717,587,"Jacksonville, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,36.0,35.0,34.0,32.0,28.0,21.0,15.0,13.0,12.0
394566,588,"Elko, NV",Msa,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,10.0
395020,589,"Rexburg, ID",Msa,ID,,,,,,,,,,,,,,,,,,,,,,43.0,30.0,21.0,11.0,12.0,12.0,15.0,21.0,23.0,20.0,14.0,13.0,14.0,15.0,11.0,10.0,6.0,6.0,6.0,9.0,11.0,16.0,17.0,18.0,17.0,19.0,16.0,11.0,6.0,8.0,9.0
395122,590,"St. Marys, GA",Msa,GA,28.0,31.0,28.0,26.0,24.0,28.0,40.0,48.0,46.0,44.0,52.0,57.0,50.0,37.0,29.0,27.0,28.0,34.0,39.0,34.0,30.0,37.0,46.0,43.0,27.0,18.0,20.0,20.0,17.0,11.0,11.0,14.0,16.0,23.0,24.0,20.0,12.0,6.0,5.0,5.0,5.0,6.0,6.0,7.0,6.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0
753911,591,"Ozark, AL",Msa,AL,,,,,,,,,,,101.0,101.0,90.0,100.0,89.0,92.0,73.0,59.0,57.0,68.0,77.0,72.0,68.0,82.0,80.0,68.0,53.0,46.0,37.0,22.0,24.0,27.0,36.0,43.0,43.0,39.0,26.0,16.0,11.0,12.0,16.0,18.0,19.0,20.0,16.0,24.0,23.0,23.0,13.0,9.0,7.0,9.0
394326,592,"Amsterdam, NY",Msa,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,28.0,25.0,19.0,14.0,14.0
394571,593,"Enterprise, AL",Msa,AL,70.0,67.0,58.0,63.0,60.0,66.0,69.0,85.0,91.0,99.0,95.0,98.0,84.0,73.0,54.0,57.0,56.0,56.0,59.0,69.0,73.0,63.0,57.0,52.0,52.0,46.0,43.0,39.0,30.0,28.0,32.0,28.0,27.0,25.0,30.0,27.0,22.0,15.0,13.0,10.0,9.0,16.0,19.0,21.0,17.0,17.0,15.0,13.0,8.0,8.0,6.0,6.0
394963,594,"Paris, TX",Msa,TX,,,,,,,,,,,59.0,67.0,65.0,56.0,40.0,37.0,45.0,48.0,51.0,47.0,48.0,55.0,58.0,57.0,53.0,42.0,48.0,46.0,49.0,46.0,35.0,27.0,27.0,38.0,44.0,53.0,51.0,43.0,25.0,14.0,20.0,24.0,25.0,23.0,18.0,22.0,24.0,31.0,24.0,17.0,11.0,12.0
394742,595,"Kerrville, TX",Msa,TX,67.0,57.0,68.0,47.0,49.0,38.0,47.0,48.0,48.0,45.0,49.0,59.0,58.0,62.0,57.0,55.0,55.0,50.0,53.0,58.0,70.0,68.0,73.0,57.0,50.0,38.0,49.0,54.0,54.0,54.0,54.0,61.0,51.0,49.0,47.0,58.0,53.0,39.0,24.0,27.0,27.0,29.0,26.0,31.0,32.0,37.0,42.0,38.0,30.0,20.0,20.0,22.0
394906,596,"New Castle, IN",Msa,IN,54.0,39.0,28.0,18.0,17.0,16.0,21.0,27.0,38.0,42.0,40.0,31.0,23.0,20.0,18.0,19.0,15.0,13.0,12.0,13.0,17.0,21.0,33.0,35.0,36.0,26.0,21.0,13.0,8.0,5.0,5.0,5.0,8.0,8.0,13.0,10.0,10.0,5.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,10.0,11.0,12.0,8.0,5.0,4.0,5.0
395097,597,"Sidney, OH",Msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,24.0,16.0,12.0,11.0,11.0
394504,598,"Cortland, NY",Msa,NY,,,,,,,,,,,,,72.0,56.0,43.0,23.0,26.0,36.0,41.0,51.0,55.0,69.0,64.0,64.0,49.0,51.0,47.0,42.0,26.0,14.0,18.0,25.0,26.0,38.0,46.0,53.0,37.0,20.0,11.0,8.0,10.0,12.0,21.0,28.0,33.0,32.0,32.0,27.0,20.0,12.0,13.0,14.0
394477,599,"Clinton, IA",Msa,IA,64.0,53.0,47.0,41.0,41.0,36.0,37.0,44.0,54.0,50.0,54.0,58.0,58.0,49.0,32.0,32.0,38.0,41.0,32.0,24.0,31.0,35.0,40.0,37.0,42.0,36.0,34.0,32.0,36.0,34.0,31.0,25.0,24.0,26.0,26.0,27.0,20.0,21.0,13.0,9.0,7.0,10.0,11.0,12.0,13.0,15.0,22.0,22.0,20.0,15.0,12.0,12.0
394527,600,"Del Rio, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,29.0,27.0,24.0,21.0,21.0,20.0
394919,602,"Norfolk, NE",Msa,NE,24.0,18.0,19.0,17.0,21.0,23.0,28.0,26.0,40.0,43.0,46.0,55.0,47.0,53.0,29.0,32.0,24.0,28.0,27.0,33.0,34.0,41.0,49.0,65.0,58.0,53.0,37.0,32.0,22.0,20.0,24.0,25.0,29.0,27.0,24.0,19.0,16.0,14.0,9.0,8.0,10.0,11.0,12.0,14.0,16.0,17.0,15.0,10.0,8.0,5.0,6.0,7.0
395208,603,"Washington, NC",Msa,NC,109.0,95.0,81.0,58.0,45.0,38.0,51.0,70.0,87.0,100.0,100.0,98.0,81.0,76.0,58.0,54.0,49.0,58.0,61.0,65.0,85.0,94.0,90.0,60.0,38.0,33.0,34.0,39.0,36.0,28.0,26.0,24.0,26.0,31.0,31.0,27.0,15.0,10.0,10.0,11.0,10.0,7.0,10.0,16.0,24.0,26.0,19.0,11.0,7.0,8.0,8.0,9.0
394503,604,"Corsicana, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,47.0,31.0,26.0,27.0,30.0,31.0,37.0,34.0,32.0,22.0,22.0,23.0,24.0,25.0,27.0,23.0,24.0,22.0,32.0,33.0,28.0,18.0,11.0,12.0
394616,605,"Freeport, IL",Msa,IL,,,,,,,,,,,,91.0,89.0,65.0,35.0,30.0,27.0,27.0,33.0,39.0,54.0,71.0,81.0,78.0,69.0,60.0,42.0,30.0,26.0,27.0,26.0,23.0,25.0,31.0,31.0,40.0,33.0,30.0,16.0,11.0,10.0,14.0,15.0,18.0,22.0,28.0,36.0,39.0,32.0,21.0,14.0,13.0
395124,606,"Starkville, MS",Msa,MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,18.0,11.0,10.0,8.0
394427,607,"Burlington, IA",Msa,IA,,,,,,,,,,,,,,,,,,,,,,,100.0,68.0,80.0,72.0,92.0,76.0,72.0,56.0,59.0,60.0,58.0,58.0,63.0,76.0,75.0,65.0,46.0,34.0,32.0,32.0,30.0,29.0,36.0,48.0,49.0,45.0,34.0,28.0,18.0,13.0
394431,608,"Cadillac, MI",Msa,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,52.0,46.0,40.0,37.0,37.0,33.0,25.0,18.0,11.0,10.0,7.0,6.0,6.0,7.0,7.0,9.0,9.0,10.0,10.0,9.0,13.0,11.0,11.0,6.0,7.0
394336,609,"Ardmore, OK",Msa,OK,,,,,,,,,,67.0,68.0,58.0,73.0,63.0,58.0,30.0,33.0,40.0,52.0,48.0,45.0,59.0,78.0,76.0,50.0,35.0,36.0,45.0,36.0,30.0,19.0,19.0,17.0,21.0,26.0,34.0,28.0,21.0,12.0,10.0,8.0,10.0,17.0,19.0,21.0,23.0,22.0,18.0,9.0,8.0,7.0,8.0
394739,610,"Kendallville, IN",Msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,27.0,18.0,8.0,5.0,5.0,5.0,5.0,7.0,8.0,9.0,14.0,14.0,17.0,10.0,9.0,5.0,5.0
394918,611,"Nogales, AZ",Msa,AZ,69.0,51.0,56.0,56.0,60.0,47.0,40.0,40.0,48.0,58.0,57.0,54.0,52.0,47.0,49.0,41.0,51.0,48.0,52.0,43.0,43.0,72.0,79.0,80.0,49.0,47.0,49.0,49.0,48.0,46.0,46.0,45.0,39.0,40.0,33.0,34.0,27.0,23.0,20.0,24.0,28.0,28.0,19.0,19.0,28.0,34.0,37.0,28.0,30.0,23.0,24.0,17.0
394951,612,"Oxford, MS",Msa,MS,45.0,39.0,34.0,34.0,49.0,59.0,83.0,80.0,96.0,89.0,106.0,87.0,73.0,52.0,49.0,49.0,60.0,68.0,80.0,89.0,104.0,117.0,109.0,88.0,63.0,52.0,53.0,51.0,47.0,44.0,41.0,51.0,70.0,81.0,99.0,86.0,80.0,49.0,39.0,26.0,22.0,15.0,18.0,18.0,18.0,12.0,14.0,10.0,8.0,4.0,4.0,5.0
394987,614,"Plymouth, IN",Msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,30.0,22.0,13.0,10.0,7.0,6.0,7.0,10.0,13.0,14.0,24.0,34.0,33.0,20.0,8.0,7.0,10.0
394628,615,"Gardnerville Ranchos, NV",Msa,NV,,,,,,,,,,,,,,,,,,,,,,,44.0,35.0,28.0,22.0,18.0,19.0,24.0,24.0,22.0,18.0,20.0,24.0,31.0,25.0,17.0,8.0,7.0,8.0,8.0,10.0,9.0,11.0,15.0,19.0,26.0,22.0,18.0,7.0,7.0,9.0
395144,616,"Tahlequah, OK",Msa,OK,,,,,,,,,,,,,,,,,,,,,,,72.0,74.0,83.0,67.0,66.0,45.0,37.0,27.0,29.0,28.0,22.0,27.0,26.0,33.0,24.0,20.0,11.0,8.0,9.0,10.0,12.0,12.0,10.0,12.0,22.0,26.0,24.0,13.0,9.0,9.0
394817,617,"Madisonville, KY",Msa,KY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,70.0
394437,618,"Cañon City, CO",Msa,CO,20.0,13.0,18.0,18.0,17.0,13.0,14.0,18.0,26.0,35.0,42.0,36.0,32.0,23.0,19.0,13.0,13.0,16.0,25.0,34.0,35.0,34.0,30.0,33.0,28.0,23.0,21.0,19.0,19.0,18.0,18.0,16.0,19.0,19.0,21.0,12.0,10.0,7.0,7.0,6.0,7.0,8.0,9.0,12.0,15.0,21.0,19.0,15.0,9.0,6.0,7.0,7.0
753889,620,"Hillsdale, MI",Msa,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,20.0
394789,621,"Lewistown, PA",Msa,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,9.0,9.0,11.0
395034,622,"Rockingham, NC",Msa,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,11.0,9.0,11.0,10.0,11.0
394990,623,"Ponca City, OK",Msa,OK,49.0,39.0,39.0,56.0,65.0,55.0,55.0,55.0,61.0,59.0,78.0,94.0,94.0,72.0,77.0,65.0,62.0,39.0,45.0,52.0,76.0,87.0,86.0,65.0,53.0,63.0,69.0,52.0,33.0,23.0,24.0,16.0,15.0,24.0,34.0,40.0,36.0,29.0,18.0,12.0,11.0,10.0,14.0,19.0,21.0,29.0,39.0,49.0,37.0,21.0,9.0,10.0
394397,624,"Blytheville, AR",Msa,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0
395017,625,"Red Wing, MN",Msa,MN,,,,,,,,,,,63.0,64.0,50.0,35.0,27.0,22.0,23.0,25.0,35.0,36.0,41.0,45.0,56.0,51.0,45.0,37.0,35.0,28.0,27.0,26.0,27.0,25.0,30.0,34.0,45.0,43.0,35.0,19.0,11.0,11.0,13.0,13.0,17.0,21.0,26.0,31.0,30.0,24.0,14.0,10.0,9.0,12.0
394446,627,"Cedar City, UT",Msa,UT,,,,,,,,,,,,,39.0,30.0,24.0,28.0,39.0,41.0,47.0,42.0,48.0,47.0,51.0,54.0,47.0,43.0,32.0,29.0,25.0,22.0,21.0,18.0,15.0,13.0,12.0,13.0,14.0,13.0,14.0,10.0,10.0,9.0,13.0,21.0,28.0,30.0,24.0,18.0,14.0,12.0,11.0,17.0
394375,628,"Bedford, IN",Msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,31.0,27.0,21.0,31.0,24.0,18.0,7.0,6.0,6.0,7.0,9.0,11.0,12.0,12.0,14.0,17.0,17.0,12.0,8.0,6.0,7.0
753905,630,"Newport, OR",Msa,OR,63.0,53.0,39.0,30.0,35.0,43.0,58.0,73.0,76.0,70.0,55.0,51.0,46.0,38.0,28.0,26.0,30.0,44.0,54.0,57.0,55.0,67.0,66.0,58.0,33.0,26.0,29.0,31.0,33.0,30.0,29.0,23.0,16.0,14.0,15.0,14.0,11.0,7.0,8.0,9.0,8.0,8.0,9.0,12.0,13.0,16.0,16.0,14.0,9.0,7.0,8.0,9.0
395201,631,"Wapakoneta, OH",Msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,10.0,7.0,9.0
394377,633,"Bellefontaine, OH",Msa,OH,40.0,26.0,22.0,22.0,16.0,20.0,20.0,26.0,28.0,40.0,48.0,47.0,36.0,24.0,17.0,14.0,23.0,27.0,29.0,24.0,38.0,43.0,52.0,40.0,39.0,34.0,39.0,33.0,25.0,15.0,12.0,10.0,12.0,13.0,20.0,18.0,17.0,9.0,7.0,6.0,6.0,8.0,11.0,12.0,16.0,18.0,18.0,13.0,9.0,9.0,9.0,10.0
394842,634,"McAlester, OK",Msa,OK,70.0,61.0,58.0,58.0,76.0,72.0,68.0,51.0,57.0,72.0,82.0,87.0,66.0,56.0,46.0,50.0,57.0,66.0,73.0,65.0,55.0,55.0,68.0,71.0,69.0,60.0,65.0,62.0,58.0,39.0,32.0,35.0,37.0,39.0,40.0,45.0,40.0,26.0,22.0,16.0,17.0,11.0,17.0,24.0,38.0,46.0,40.0,39.0,27.0,25.0,14.0,16.0
394391,635,"Blackfoot, ID",Msa,ID,,,,,,,,,,,,,,,,,,,,,,,28.0,26.0,21.0,16.0,14.0,16.0,11.0,10.0,8.0,7.0,7.0,9.0,9.0,7.0,5.0,5.0,4.0,5.0,6.0,8.0,10.0,13.0,13.0,17.0,16.0,15.0,10.0,8.0,11.0,10.0
394677,637,"Henderson, NC",Msa,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,8.0,8.0,9.0
394482,638,"Coldwater, MI",Msa,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,105.0,68.0,58.0,39.0,45.0,43.0,47.0,51.0,52.0,54.0,44.0,41.0,35.0,34.0,34.0,28.0,29.0,28.0,37.0,45.0,45.0,42.0,32.0,38.0,34.0
394667,639,"Harrison, AR",Msa,AR,46.0,37.0,31.0,30.0,39.0,40.0,47.0,43.0,49.0,59.0,78.0,69.0,56.0,34.0,39.0,40.0,44.0,47.0,68.0,76.0,73.0,64.0,68.0,78.0,62.0,55.0,39.0,37.0,34.0,29.0,25.0,17.0,20.0,17.0,16.0,11.0,9.0,7.0,8.0,10.0,10.0,8.0,6.0,8.0,11.0,13.0,14.0,13.0,15.0,13.0,11.0,9.0
395037,640,"Rolla, MO",Msa,MO,60.0,56.0,34.0,35.0,37.0,43.0,52.0,56.0,67.0,63.0,77.0,69.0,63.0,40.0,38.0,40.0,43.0,38.0,30.0,32.0,45.0,64.0,76.0,84.0,74.0,62.0,51.0,49.0,49.0,46.0,49.0,45.0,44.0,35.0,35.0,22.0,17.0,7.0,7.0,8.0,10.0,13.0,16.0,19.0,20.0,26.0,32.0,29.0,20.0,11.0,10.0,9.0
395091,641,"Shelbyville, TN",Msa,TN,39.0,31.0,25.0,19.0,23.0,23.0,30.0,43.0,47.0,48.0,47.0,47.0,45.0,34.0,25.0,16.0,20.0,28.0,28.0,25.0,29.0,37.0,45.0,39.0,34.0,24.0,28.0,32.0,40.0,30.0,21.0,12.0,15.0,23.0,27.0,24.0,17.0,9.0,12.0,9.0,10.0,7.0,9.0,10.0,11.0,12.0,14.0,13.0,10.0,5.0,5.0,6.0
394545,643,"Duncan, OK",Msa,OK,,,,,,,,,,,,,,,,,,,,,,,99.0,90.0,79.0,98.0,98.0,106.0,113.0,95.0,79.0,60.0,52.0,48.0,39.0,51.0,51.0,50.0,42.0,41.0,36.0,38.0,38.0,39.0,45.0,51.0,61.0,51.0,43.0,37.0,40.0,37.0
753904,644,"Marion, NC",Msa,NC,,,,,,,,,,,,,,,,,,,,,,,36.0,38.0,41.0,30.0,36.0,32.0,28.0,17.0,11.0,10.0,12.0,15.0,23.0,22.0,17.0,7.0,7.0,7.0,8.0,9.0,11.0,12.0,12.0,15.0,36.0,37.0,33.0,9.0,6.0,7.0
394785,645,"Lewisburg, PA",Msa,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,7.0,7.0,8.0
395008,646,"Pullman, WA",Msa,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,7.0,6.0,7.0,7.0
395155,647,"Thomasville, GA",Msa,GA,,,,,,,,,,,,,,,,,,,,,,54.0,51.0,48.0,43.0,42.0,34.0,29.0,25.0,28.0,28.0,25.0,25.0,25.0,29.0,40.0,38.0,32.0,12.0,10.0,10.0,11.0,13.0,14.0,16.0,12.0,17.0,15.0,16.0,10.0,12.0,15.0
